End_Mkt_Segment,Fiscal_Mth,Director,Region,BU,Revenue,PAV
CON,201907,MWAN,AL,AEITG,183294,1000150
CON,201907,MWAN,AL,CSTG,159542,498000
CON,201907,MWAN,AL,PPGTG,58792,1443045
CON,201907,MWAN,AL,PTPTG,59484,253115
CON,201907,MWAN,AS,ADEFTG,78,3794830
CON,201907,MWAN,AS,AEITG,18476,1577360
CON,201907,MWAN,AS,COMTG,35529,4800052
CON,201907,MWAN,AS,CSTG,8564,3449975
CON,201907,MWAN,AS,PPGTG,183206,4469890
CON,201907,MWAN,AS,PTPTG,29966,709320
CON,201907,MWAN,IN,ADEFTG,3,13500
CON,201907,MWAN,IN,AEITG,116,322435
CON,201907,MWAN,IN,COMTG,9,23350
CON,201907,MWAN,IN,CSTG,7425,126600
CON,201907,MWAN,IN,PPGTG,613,368193
CON,201907,MWAN,IN,PTPTG,3022,981197
CON,201907,SHONG,KR,ADEFTG,1637,371400
CON,201907,SHONG,KR,AEITG,25753,1676340
CON,201907,SHONG,KR,COMTG,21476,1935850
CON,201907,SHONG,KR,CSTG,18708,1765560
CON,201907,SHONG,KR,PPGTG,49760,4468312
CON,201907,SHONG,KR,PTPTG,53372,2227935
CON,201907,TPARK,KR,AEITG,578363,12900000
CON,201907,TPARK,KR,CSTG,25155,226020000
CON,201908,EHSU2,TA,ADEFTG,13762,1621470
CON,201908,EHSU2,TA,AEITG,124909,9874410
CON,201908,EHSU2,TA,COMTG,58196,1799460
CON,201908,EHSU2,TA,CSTG,223266,14911960
CON,201908,EHSU2,TA,DHCTG,3075,23550
CON,201908,EHSU2,TA,PPGTG,483119,17034350
CON,201908,EHSU2,TA,PTPTG,627392,10420979
CON,201908,JKANG2,KR,CSTG,1260,16251000
CON,201908,JKANG2,KR,PPGTG,6630,500000
CON,201908,JKANG2,KR,PTPTG,1175,300000
CON,201908,MWAN,AL,AEITG,146796,1000150
CON,201908,MWAN,AL,COMTG,60,104850
CON,201908,MWAN,AL,CSTG,192755,498000
CON,201908,MWAN,AL,PPGTG,94211,968030
CON,201908,MWAN,AL,PTPTG,50684,253115
CON,201908,MWAN,AS,AEITG,11290,1483360
CON,201908,MWAN,AS,COMTG,11030,4800052
CON,201908,MWAN,AS,CSTG,9300,3408275
CON,201908,MWAN,AS,PPGTG,117849,4987050
CON,201908,MWAN,AS,PTPTG,55406,683670
CON,201908,MWAN,IN,COMTG,2767,23350
CON,201908,MWAN,IN,CSTG,412,367600
CON,201908,MWAN,IN,PPGTG,7888,1285943
CON,201908,MWAN,IN,PTPTG,1040,979347
CON,201908,SHONG,KR,ADEFTG,5579,371400
CON,201908,SHONG,KR,AEITG,20616,1514340
CON,201908,SHONG,KR,COMTG,2132,1949950
CON,201908,SHONG,KR,CSTG,33146,2320960
CON,201908,SHONG,KR,PPGTG,27954,4772342
CON,201908,SHONG,KR,PTPTG,49303,2531635
CON,201908,TPARK,KR,AEITG,454321,12900000
CON,201908,TPARK,KR,PPGTG,14700,80000
CON,201909,EHSU2,TA,ADEFTG,66405,1590810
CON,201909,EHSU2,TA,AEGTG,4400,423120
CON,201909,EHSU2,TA,AEITG,302082,10004290
CON,201909,EHSU2,TA,COMTG,161241,1812960
CON,201909,EHSU2,TA,CSTG,376842,13408880
CON,201909,EHSU2,TA,DHCTG,3075,23550
CON,201909,EHSU2,TA,PPGTG,1298782,19323518
CON,201909,EHSU2,TA,PTPTG,893075,10715010
CON,201909,JKANG2,KR,CSTG,3780,15966000
CON,201909,JKANG2,KR,PPGTG,17715,600000
CON,201909,MWAN,AL,AEITG,105707,1248500
CON,201909,MWAN,AL,COMTG,60,104850
CON,201909,MWAN,AL,CSTG,99009,433000
CON,201909,MWAN,AL,PPGTG,144694,908030
CON,201909,MWAN,AL,PTPTG,20429,73115
CON,201909,MWAN,AS,AEGTG,339,595950
CON,201909,MWAN,AS,AEITG,1326,1586260
CON,201909,MWAN,AS,COMTG,47186,5428052
CON,201909,MWAN,AS,PPGTG,133784,5651262
CON,201909,MWAN,AS,PTPTG,116352,1273740
CON,201909,MWAN,IN,ADEFTG,92100,21450
CON,201909,MWAN,IN,AEITG,12446,398360
CON,201909,MWAN,IN,COMTG,3278,23350
CON,201909,MWAN,IN,CSTG,69400,367600
CON,201909,MWAN,IN,PPGTG,12609,1295643
CON,201909,MWAN,IN,PTPTG,7614,876547
CON,201909,SHONG,KR,ADEFTG,5698,280400
CON,201909,SHONG,KR,AEITG,18050,1524500
CON,201909,SHONG,KR,COMTG,14495,1977900
CON,201909,SHONG,KR,CSTG,19187,2062000
CON,201909,SHONG,KR,PPGTG,127252,5592602
CON,201909,SHONG,KR,PTPTG,62945,3148555
CON,201909,TPARK,KR,AEITG,912227,12900000
CON,201909,TPARK,KR,CSTG,1217694,226020000
CON,201910,EHSU2,TA,ADEFTG,39530,970600
CON,201910,EHSU2,TA,AEGTG,270,423120
CON,201910,EHSU2,TA,AEITG,73633,10808470
CON,201910,EHSU2,TA,COMTG,17389,1948060
CON,201910,EHSU2,TA,CSTG,168642,14131480
CON,201910,EHSU2,TA,PPGTG,247765,20694300
CON,201910,EHSU2,TA,PTPTG,270230,9764895
CON,201910,JKANG2,KR,CSTG,1260,15966000
CON,201910,JKANG2,KR,PPGTG,1050,600000
CON,201910,MWAN,AL,AEITG,47981,1048500
CON,201910,MWAN,AL,COMTG,24282,104850
CON,201910,MWAN,AL,CSTG,116701,312580
CON,201910,MWAN,AL,PPGTG,72613,777260
CON,201910,MWAN,AL,PTPTG,16768,73115
CON,201910,MWAN,AS,ADEFTG,1691,6418480
CON,201910,MWAN,AS,AEGTG,1035,625950
CON,201910,MWAN,AS,AEITG,1302,1586260
CON,201910,MWAN,AS,COMTG,66142,5492552
CON,201910,MWAN,AS,CSTG,815,7935375
CON,201910,MWAN,AS,PPGTG,192478,7229373
CON,201910,MWAN,AS,PTPTG,111307,895890
CON,201910,MWAN,IN,CSTG,13,367600
CON,201910,MWAN,IN,PPGTG,4162,1592343
CON,201910,MWAN,IN,PTPTG,4464,843547
CON,201910,SHONG,KR,ADEFTG,23323,144500
CON,201910,SHONG,KR,AEITG,18346,1035000
CON,201910,SHONG,KR,COMTG,17435,1282170
CON,201910,SHONG,KR,CSTG,11215,1702900
CON,201910,SHONG,KR,PPGTG,79920,5344425
CON,201910,SHONG,KR,PTPTG,54834,3192905
CON,201910,TPARK,KR,AEITG,377842,12900000
CON,201910,TPARK,KR,CSTG,10150,226020000
CON,201910,TPARK,KR,PPGTG,19600,190000
CON,201911,EHSU2,TA,ADEFTG,55271,1058010
CON,201911,EHSU2,TA,AEGTG,2200,423120
CON,201911,EHSU2,TA,AEITG,205401,10084960
CON,201911,EHSU2,TA,COMTG,38530,2348410
CON,201911,EHSU2,TA,CSTG,387161,15292680
CON,201911,EHSU2,TA,PPGTG,444910,20013159
CON,201911,EHSU2,TA,PTPTG,586591,10189898
CON,201911,JKANG2,KR,CSTG,2520,8966000
CON,201911,JKANG2,KR,PPGTG,16665,400000
CON,201911,JKANG2,KR,PTPTG,4060,17500
CON,201911,MWAN,AL,AEITG,63525,873100
CON,201911,MWAN,AL,CSTG,84691,312580
CON,201911,MWAN,AL,PPGTG,100043,1480620
CON,201911,MWAN,AL,PTPTG,26917,73115
CON,201911,MWAN,AS,ADEFTG,6219,6600880
CON,201911,MWAN,AS,AEITG,799,1586260
CON,201911,MWAN,AS,COMTG,30905,5712552
CON,201911,MWAN,AS,CSTG,6500,8970615
CON,201911,MWAN,AS,PPGTG,152229,6640002
CON,201911,MWAN,AS,PTPTG,179924,1455440
CON,201911,MWAN,IN,CHNTG,7,4200
CON,201911,MWAN,IN,COMTG,3168,180750
CON,201911,MWAN,IN,CSTG,3101,370600
CON,201911,MWAN,IN,PPGTG,7902,3946823
CON,201911,MWAN,IN,PTPTG,5099,348847
CON,201911,SHONG,KR,ADEFTG,5846,244500
CON,201911,SHONG,KR,COMTG,6411,1255770
CON,201911,SHONG,KR,CSTG,5576,2044400
CON,201911,SHONG,KR,PPGTG,49416,5192335
CON,201911,SHONG,KR,PTPTG,27638,3999805
CON,201911,TPARK,KR,AEITG,18610,7300000
CON,201911,TPARK,KR,PTPTG,24800,840
CON,201912,EHSU2,TA,ADEFTG,18180,806080
CON,201912,EHSU2,TA,AEGTG,4400,423120
CON,201912,EHSU2,TA,AEITG,220689,8561760
CON,201912,EHSU2,TA,CHNTG,6720,75500
CON,201912,EHSU2,TA,COMTG,65926,2040690
CON,201912,EHSU2,TA,CSTG,400899,14771580
CON,201912,EHSU2,TA,DHCTG,4306,63550
CON,201912,EHSU2,TA,PPGTG,776994,19666009
CON,201912,EHSU2,TA,PTPTG,733718,9722408
CON,201912,JKANG2,KR,CSTG,5364,4546000
CON,201912,JKANG2,KR,PPGTG,2660,200000
CON,201912,JKANG2,KR,PTPTG,4060,17500
CON,201912,MWAN,AL,AEITG,86386,630600
CON,201912,MWAN,AL,COMTG,6064,104850
CON,201912,MWAN,AL,CSTG,135829,133980
CON,201912,MWAN,AL,PPGTG,89711,1243620
CON,201912,MWAN,AL,PTPTG,265579,73115
CON,201912,MWAN,AS,ADEFTG,2819,4695280
CON,201912,MWAN,AS,AEITG,7161,1586260
CON,201912,MWAN,AS,CHNTG,22,201495
CON,201912,MWAN,AS,COMTG,99652,5712552
CON,201912,MWAN,AS,CSTG,6662,6071415
CON,201912,MWAN,AS,PPGTG,462984,6453056
CON,201912,MWAN,AS,PTPTG,212966,1490040
CON,201912,MWAN,IN,AEITG,18323,630250
CON,201912,MWAN,IN,CHNTG,5750,4200
CON,201912,MWAN,IN,COMTG,1281,180750
CON,201912,MWAN,IN,CSTG,43090,356600
CON,201912,MWAN,IN,PPGTG,3128,3961223
CON,201912,MWAN,IN,PTPTG,17448,313347
CON,201912,SHONG,KR,ADEFTG,16322,244500
CON,201912,SHONG,KR,AEITG,9025,1477925
CON,201912,SHONG,KR,COMTG,42261,1186100
CON,201912,SHONG,KR,CSTG,16753,2004400
CON,201912,SHONG,KR,PPGTG,65279,4038275
CON,201912,SHONG,KR,PTPTG,49518,2294635
CON,201912,TPARK,KR,AEITG,503958,9180000
CON,201912,TPARK,KR,CSTG,1621423,212500000
CON,201912,TPARK,KR,PPGTG,19600,190000
CON,202001,EHSU2,TA,ADEFTG,4913,783830
CON,202001,EHSU2,TA,AEITG,174956,8077500
CON,202001,EHSU2,TA,COMTG,21895,1931049
CON,202001,EHSU2,TA,CSTG,340339,10372760
CON,202001,EHSU2,TA,PPGTG,343474,18453759
CON,202001,EHSU2,TA,PTPTG,379704,7593626
CON,202001,JKANG2,KR,CSTG,12522,770000
CON,202001,JKANG2,KR,PPGTG,1395,200000
CON,202001,JKANG2,KR,PTPTG,2623,70000
CON,202001,MWAN,AL,AEITG,88449,505000
CON,202001,MWAN,AL,COMTG,14441,59100
CON,202001,MWAN,AL,CSTG,96727,79580
CON,202001,MWAN,AL,PPGTG,90539,1590820
CON,202001,MWAN,AL,PTPTG,42753,68555
CON,202001,MWAN,AS,ADEFTG,3972,5446020
CON,202001,MWAN,AS,AEITG,829,1204960
CON,202001,MWAN,AS,COMTG,21641,6343660
CON,202001,MWAN,AS,CSTG,2562,4157725
CON,202001,MWAN,AS,PPGTG,221739,4849653
CON,202001,MWAN,AS,PTPTG,107368,2002459
CON,202001,MWAN,IN,AEITG,176,528250
CON,202001,MWAN,IN,COMTG,3241,178750
CON,202001,MWAN,IN,CSTG,364,133600
CON,202001,MWAN,IN,PPGTG,96,1150223
CON,202001,MWAN,IN,PTPTG,2861,338347
CON,202001,SHONG,KR,ADEFTG,765,244500
CON,202001,SHONG,KR,AEITG,3957,1169925
CON,202001,SHONG,KR,COMTG,16935,1071100
CON,202001,SHONG,KR,CSTG,188,1582200
CON,202001,SHONG,KR,PPGTG,48764,4189640
CON,202001,SHONG,KR,PTPTG,52885,2594785
CON,202001,TPARK,KR,AEITG,106793,3719000
CON,202001,TPARK,KR,PPGTG,25778,2210000
CON,202002,EHSU2,TA,ADEFTG,24183,759900
CON,202002,EHSU2,TA,AEGTG,4400,479480
CON,202002,EHSU2,TA,AEITG,222110,6870150
CON,202002,EHSU2,TA,COMTG,45242,2073537
CON,202002,EHSU2,TA,CSTG,335879,7827130
CON,202002,EHSU2,TA,DHCTG,3075,63550
CON,202002,EHSU2,TA,PPGTG,675790,16174718
CON,202002,EHSU2,TA,PTPTG,513092,7870761
CON,202002,JKANG2,KR,CSTG,2844,770000
CON,202002,JKANG2,KR,PPGTG,1610,200000
CON,202002,JKANG2,KR,PTPTG,2030,70000
CON,202002,MWAN,AL,AEITG,95533,638280
CON,202002,MWAN,AL,COMTG,1740,59100
CON,202002,MWAN,AL,CSTG,207373,65600
CON,202002,MWAN,AL,PPGTG,76091,1500735
CON,202002,MWAN,AL,PTPTG,43527,74290
CON,202002,MWAN,AS,ADEFTG,333,5451770
CON,202002,MWAN,AS,COMTG,39382,5743660
CON,202002,MWAN,AS,CSTG,9262,7503965
CON,202002,MWAN,AS,PPGTG,199989,5530321
CON,202002,MWAN,AS,PTPTG,128199,2130861
CON,202002,MWAN,IN,ADEFTG,22944,17950
CON,202002,MWAN,IN,AEITG,31127,528250
CON,202002,MWAN,IN,CHNTG,8625,4200
CON,202002,MWAN,IN,COMTG,2625,178750
CON,202002,MWAN,IN,CSTG,52,53600
CON,202002,MWAN,IN,PPGTG,1789,751223
CON,202002,MWAN,IN,PTPTG,4748,284347
CON,202002,SHONG,KR,ADEFTG,2142,164500
CON,202002,SHONG,KR,COMTG,5546,1451060
CON,202002,SHONG,KR,CSTG,1514,1510700
CON,202002,SHONG,KR,PPGTG,18792,4811045
CON,202002,SHONG,KR,PTPTG,20920,2381335
CON,202002,TPARK,KR,AEITG,550960,2310000
CON,202002,TPARK,KR,PPGTG,9800,2980000
CON,202003,EHSU2,TA,ADEFTG,65544,694800
CON,202003,EHSU2,TA,AEITG,217739,6739150
CON,202003,EHSU2,TA,COMTG,35292,2148137
CON,202003,EHSU2,TA,CSTG,324026,8312940
CON,202003,EHSU2,TA,PPGTG,685601,15248136
CON,202003,EHSU2,TA,PTPTG,592696,6977756
CON,202003,JKANG2,KR,AEITG,125704,400000
CON,202003,JKANG2,KR,CSTG,17153,1634000
CON,202003,JKANG2,KR,PPGTG,1610,495000
CON,202003,JKANG2,KR,PTPTG,7740,101500
CON,202003,MWAN,AL,ADEFTG,2,13500
CON,202003,MWAN,AL,AEITG,53410,948280
CON,202003,MWAN,AL,COMTG,21492,59100
CON,202003,MWAN,AL,CSTG,99213,83600
CON,202003,MWAN,AL,PPGTG,123518,840735
CON,202003,MWAN,AL,PTPTG,35266,106290
CON,202003,MWAN,AS,AEITG,619,1499010
CON,202003,MWAN,AS,CHNTG,290,223785
CON,202003,MWAN,AS,COMTG,35437,5541475
CON,202003,MWAN,AS,CSTG,15531,7089605
CON,202003,MWAN,AS,PPGTG,327576,5148781
CON,202003,MWAN,AS,PTPTG,57632,1953836
CON,202003,MWAN,IN,CHNTG,10,4200
CON,202003,MWAN,IN,CSTG,9271,53600
CON,202003,MWAN,IN,PPGTG,18699,893723
CON,202003,MWAN,IN,PTPTG,9356,360147
CON,202003,SHONG,KR,ADEFTG,1273,164500
CON,202003,SHONG,KR,AEITG,11076,1484425
CON,202003,SHONG,KR,COMTG,3212,1307120
CON,202003,SHONG,KR,CSTG,930,1680700
CON,202003,SHONG,KR,PPGTG,81559,6123779
CON,202003,SHONG,KR,PTPTG,63208,3223533
CON,202003,TPARK,KR,AEITG,483678,6699200
CON,202003,TPARK,KR,CSTG,1296892,196040200
CON,202004,EHSU2,TA,ADEFTG,12097,623130
CON,202004,EHSU2,TA,AEITG,179160,7292760
CON,202004,EHSU2,TA,COMTG,7869,3552537
CON,202004,EHSU2,TA,CSTG,263730,8456204
CON,202004,EHSU2,TA,DHCTG,3075,77890
CON,202004,EHSU2,TA,PPGTG,393612,15932649
CON,202004,EHSU2,TA,PTPTG,469455,8099427
CON,202004,JKANG2,KR,AEITG,87523,1900000
CON,202004,JKANG2,KR,CSTG,12986,1980000
CON,202004,JKANG2,KR,PPGTG,2445,495000
CON,202004,JKANG2,KR,PTPTG,2030,171500
CON,202004,MWAN,AL,AEITG,65129,1403280
CON,202004,MWAN,AL,CSTG,21085,283600
CON,202004,MWAN,AL,PPGTG,69744,795735
CON,202004,MWAN,AL,PTPTG,28693,106290
CON,202004,MWAN,AS,COMTG,32202,6214000
CON,202004,MWAN,AS,CSTG,4355,6819085
CON,202004,MWAN,AS,PPGTG,196058,4574153
CON,202004,MWAN,AS,PTPTG,21815,1800462
CON,202004,MWAN,IN,AEITG,3812,588250
CON,202004,MWAN,IN,CHNTG,2875,4200
CON,202004,MWAN,IN,CSTG,4,53600
CON,202004,MWAN,IN,PPGTG,8771,774973
CON,202004,MWAN,IN,PTPTG,2257,377147
CON,202004,SHONG,KR,ADEFTG,12462,245000
CON,202004,SHONG,KR,AEITG,9120,1374425
CON,202004,SHONG,KR,COMTG,20671,1427120
CON,202004,SHONG,KR,CSTG,4030,1860700
CON,202004,SHONG,KR,PPGTG,48421,6044729
CON,202004,SHONG,KR,PTPTG,11735,3610429
CON,202004,TPARK,KR,AEITG,152912,10699200
CON,202005,EHSU2,TA,ADEFTG,40570,692130
CON,202005,EHSU2,TA,AEGTG,3009,315185
CON,202005,EHSU2,TA,AEITG,94057,8184140
CON,202005,EHSU2,TA,COMTG,30634,4242037
CON,202005,EHSU2,TA,CSTG,234648,10694944
CON,202005,EHSU2,TA,PPGTG,723770,15324331
CON,202005,EHSU2,TA,PTPTG,560315,8556497
CON,202005,JKANG2,KR,AEITG,53667,790000
CON,202005,JKANG2,KR,CSTG,6462,1980000
CON,202005,JKANG2,KR,PPGTG,13875,885000
CON,202005,MWAN,AL,AEITG,126296,933280
CON,202005,MWAN,AL,COMTG,8085,159100
CON,202005,MWAN,AL,CSTG,44132,322580
CON,202005,MWAN,AL,PPGTG,64972,761820
CON,202005,MWAN,AL,PTPTG,55830,113605
CON,202005,MWAN,AS,ADEFTG,59,4271180
CON,202005,MWAN,AS,AEITG,935,1432020
CON,202005,MWAN,AS,COMTG,46326,6175925
CON,202005,MWAN,AS,CSTG,1496,4871145
CON,202005,MWAN,AS,PPGTG,160499,5272293
CON,202005,MWAN,AS,PTPTG,71821,1759852
CON,202005,MWAN,IN,AEITG,4335,917250
CON,202005,MWAN,IN,CHNTG,2875,4200
CON,202005,MWAN,IN,COMTG,946,180750
CON,202005,MWAN,IN,CSTG,5480,48000
CON,202005,MWAN,IN,PPGTG,2570,901133
CON,202005,MWAN,IN,PTPTG,8910,591547
CON,202005,SHONG,KR,ADEFTG,11603,635000
CON,202005,SHONG,KR,AEITG,1006,1278425
CON,202005,SHONG,KR,COMTG,33096,1419020
CON,202005,SHONG,KR,CSTG,697,1650950
CON,202005,SHONG,KR,PPGTG,45416,6635969
CON,202005,SHONG,KR,PTPTG,18647,3611845
CON,202005,TPARK,KR,AEITG,237885,13789200
CON,202005,TPARK,KR,PPGTG,19600,3480000
CON,202006,EHSU2,TA,ADEFTG,15123,1302980
CON,202006,EHSU2,TA,AEITG,141464,8422690
CON,202006,EHSU2,TA,COMTG,65474,4364257
CON,202006,EHSU2,TA,CSTG,303009,10459760
CON,202006,EHSU2,TA,PPGTG,664577,17445069
CON,202006,EHSU2,TA,PTPTG,521851,9417977
CON,202006,JKANG2,KR,AEITG,31399,790000
CON,202006,JKANG2,KR,CSTG,8390,1980000
CON,202006,JKANG2,KR,PTPTG,2030,171500
CON,202006,MWAN,AL,AEITG,147898,603280
CON,202006,MWAN,AL,COMTG,12633,243100
CON,202006,MWAN,AL,CSTG,71164,162580
CON,202006,MWAN,AL,PPGTG,25747,889120
CON,202006,MWAN,AL,PTPTG,21933,135005
CON,202006,MWAN,AS,ADEFTG,7164,1391180
CON,202006,MWAN,AS,AEITG,221,1422320
CON,202006,MWAN,AS,CHNTG,290,1760785
CON,202006,MWAN,AS,COMTG,26524,2535925
CON,202006,MWAN,AS,CSTG,385,4446245
CON,202006,MWAN,AS,PPGTG,512921,4151203
CON,202006,MWAN,AS,PTPTG,29511,1607982
CON,202006,MWAN,IN,CSTG,4931,90300
CON,202006,MWAN,IN,PPGTG,25262,1171441
CON,202006,MWAN,IN,PTPTG,6227,710582
CON,202006,SHONG,KR,ADEFTG,4959,629000
CON,202006,SHONG,KR,AEITG,912,1296285
CON,202006,SHONG,KR,COMTG,8367,1566020
CON,202006,SHONG,KR,CSTG,8003,1127010
CON,202006,SHONG,KR,PPGTG,96119,5702359
CON,202006,SHONG,KR,PTPTG,72368,3760760
CON,202006,TPARK,KR,AEITG,543404,13789200
CON,202006,TPARK,KR,CSTG,1501134,196049700
CON,202006,TPARK,KR,PPGTG,11020,3320000
CON,202007,EHSU2,TA,ADEFTG,13232,2192610
CON,202007,EHSU2,TA,AEITG,123383,7963824
CON,202007,EHSU2,TA,COMTG,29217,10561327
CON,202007,EHSU2,TA,CSTG,113817,10799670
CON,202007,EHSU2,TA,DHCTG,3075,243330
CON,202007,EHSU2,TA,PPGTG,441248,19295544
CON,202007,EHSU2,TA,PTPTG,324637,8809727
CON,202007,JKANG2,KR,CSTG,2520,1980000
CON,202007,JKANG2,KR,PPGTG,1395,1175000
CON,202007,MWAN,AL,AEITG,262595,603280
CON,202007,MWAN,AL,CSTG,64604,162580
CON,202007,MWAN,AL,PPGTG,28394,788620
CON,202007,MWAN,AL,PTPTG,2358,60995
CON,202007,MWAN,AS,ADEFTG,51,410480
CON,202007,MWAN,AS,AEITG,185,1277020
CON,202007,MWAN,AS,COMTG,27155,2535925
CON,202007,MWAN,AS,DHCTG,14,42250
CON,202007,MWAN,AS,PPGTG,199401,7077953
CON,202007,MWAN,AS,PTPTG,7924,1274982
CON,202007,MWAN,IN,AEITG,13572,967250
CON,202007,MWAN,IN,COMTG,39,180750
CON,202007,MWAN,IN,PPGTG,11096,1326981
CON,202007,MWAN,IN,PTPTG,12627,606432
CON,202007,SHONG,KR,ADEFTG,1582,704500
CON,202007,SHONG,KR,COMTG,29805,1731020
CON,202007,SHONG,KR,CSTG,1173,1174010
CON,202007,SHONG,KR,PPGTG,6556,6084459
CON,202007,SHONG,KR,PTPTG,21175,3777740
CON,202007,TPARK,KR,AEITG,1710,18042200
CON,202007,TPARK,KR,PPGTG,11000,3320000
DHC,201811,EHSU2,TA,ADEFTG,16900,199860
DHC,201811,EHSU2,TA,AEGTG,237,101990
DHC,201811,EHSU2,TA,DHCTG,45619,2853000
DHC,201811,EHSU2,TA,PPGTG,38856,1512500
DHC,201811,EHSU2,TA,PTPTG,94729,2383932
DHC,201811,JKANG2,KR,DHCTG,40320,3237000
DHC,201811,MWAN,AL,COMTG,15625,153000
DHC,201811,MWAN,AL,PPGTG,68437,510095
DHC,201811,MWAN,AL,PTPTG,84530,511050
DHC,201811,MWAN,AS,PPGTG,3252,794294
DHC,201811,MWAN,AS,PTPTG,4701,373560
DHC,201811,MWAN,IN,AEITG,7173,150173
DHC,201811,MWAN,IN,COMTG,13221,196438
DHC,201811,MWAN,IN,CSTG,936,137060
DHC,201811,MWAN,IN,PPGTG,31028,804709
DHC,201811,MWAN,IN,PTPTG,91968,1044380
DHC,201811,SHONG,KR,ADEFTG,4160,147320
DHC,201811,SHONG,KR,AEITG,572,417480
DHC,201811,SHONG,KR,COMTG,73625,1089975
DHC,201811,SHONG,KR,CSTG,1674,47722
DHC,201811,SHONG,KR,DHCTG,277295,6290202
DHC,201811,SHONG,KR,PPGTG,185312,2273921
DHC,201811,SHONG,KR,PTPTG,207343,4694551
DHC,201811,TPARK,KR,AEITG,5937,4802
DHC,201811,TPARK,KR,COMTG,4900,15429
DHC,201811,TPARK,KR,DHCTG,68880,1120000
DHC,201811,TPARK,KR,PPGTG,58655,119500
DHC,201811,TPARK,KR,PTPTG,34728,86667
DHC,201812,EHSU2,TA,ADEFTG,2670,197560
DHC,201812,EHSU2,TA,AEITG,356,127200
DHC,201812,EHSU2,TA,COMTG,7647,171340
DHC,201812,EHSU2,TA,DHCTG,117226,2853000
DHC,201812,EHSU2,TA,PPGTG,45465,1485060
DHC,201812,EHSU2,TA,PTPTG,147558,2741292
DHC,201812,MWAN,AL,COMTG,31250,153000
DHC,201812,MWAN,AL,PPGTG,73770,511795
DHC,201812,MWAN,AL,PTPTG,60332,511050
DHC,201812,MWAN,AS,PPGTG,7290,794294
DHC,201812,MWAN,AS,PTPTG,3214,388560
DHC,201812,MWAN,IN,AEGTG,149,84680
DHC,201812,MWAN,IN,AEITG,19935,145173
DHC,201812,MWAN,IN,COMTG,11219,204938
DHC,201812,MWAN,IN,PPGTG,54700,829069
DHC,201812,MWAN,IN,PTPTG,234157,933560
DHC,201812,SHONG,KR,ADEFTG,2369,147320
DHC,201812,SHONG,KR,AEGTG,72327,3837500
DHC,201812,SHONG,KR,AEITG,18515,363615
DHC,201812,SHONG,KR,COMTG,158631,974275
DHC,201812,SHONG,KR,CSTG,22233,47722
DHC,201812,SHONG,KR,DHCTG,730809,6290202
DHC,201812,SHONG,KR,PPGTG,176539,2245596
DHC,201812,SHONG,KR,PTPTG,286620,4054116
DHC,201812,TPARK,KR,AEITG,11213,4802
DHC,201812,TPARK,KR,COMTG,7350,20179
DHC,201812,TPARK,KR,DHCTG,253600,4148000
DHC,201812,TPARK,KR,PPGTG,41153,119500
DHC,201812,TPARK,KR,PTPTG,35784,91617
DHC,201901,EHSU2,TA,AEITG,2264,122200
DHC,201901,EHSU2,TA,COMTG,1193,116440
DHC,201901,EHSU2,TA,CSTG,1481,215740
DHC,201901,EHSU2,TA,DHCTG,256027,6023000
DHC,201901,EHSU2,TA,PPGTG,45150,1381168
DHC,201901,EHSU2,TA,PTPTG,26637,2691527
DHC,201901,JKANG2,KR,DHCTG,20160,3237000
DHC,201901,MWAN,AL,COMTG,6250,315350
DHC,201901,MWAN,AL,PPGTG,58991,447135
DHC,201901,MWAN,AL,PTPTG,10400,696840
DHC,201901,MWAN,AS,PPGTG,369,611094
DHC,201901,MWAN,AS,PTPTG,167,98365
DHC,201901,MWAN,IN,ADEFTG,308,11150
DHC,201901,MWAN,IN,AEGTG,29,84680
DHC,201901,MWAN,IN,AEITG,478,113013
DHC,201901,MWAN,IN,COMTG,5898,884938
DHC,201901,MWAN,IN,PPGTG,24277,717689
DHC,201901,MWAN,IN,PTPTG,73092,817690
DHC,201901,SHONG,KR,ADEFTG,1185,111320
DHC,201901,SHONG,KR,COMTG,13580,975175
DHC,201901,SHONG,KR,CSTG,11551,47722
DHC,201901,SHONG,KR,DHCTG,322302,6220082
DHC,201901,SHONG,KR,PPGTG,151334,2104796
DHC,201901,SHONG,KR,PTPTG,106329,4011311
DHC,201901,TPARK,KR,AEITG,4949,4802
DHC,201901,TPARK,KR,COMTG,16870,15429
DHC,201901,TPARK,KR,DHCTG,73840,4148000
DHC,201901,TPARK,KR,PPGTG,42865,119500
DHC,201901,TPARK,KR,PTPTG,34033,91617
DHC,201902,EHSU2,TA,ADEFTG,10598,252740
DHC,201902,EHSU2,TA,AEITG,1264,107700
DHC,201902,EHSU2,TA,DHCTG,197899,6001000
DHC,201902,EHSU2,TA,PPGTG,30196,1522778
DHC,201902,EHSU2,TA,PTPTG,63309,2615687
DHC,201902,JKANG2,KR,DHCTG,19440,3237000
DHC,201902,MWAN,AL,ADEFTG,346,94840
DHC,201902,MWAN,AL,AEGTG,2006,33440
DHC,201902,MWAN,AL,COMTG,37154,715350
DHC,201902,MWAN,AL,PPGTG,66645,566746
DHC,201902,MWAN,AL,PTPTG,44063,1775636
DHC,201902,MWAN,AS,PPGTG,1820,539999
DHC,201902,MWAN,AS,PTPTG,1943,98365
DHC,201902,MWAN,IN,AEITG,15432,220763
DHC,201902,MWAN,IN,COMTG,20009,884938
